Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
5613,?,?,?,A Proeminente,?,?,?,Moderadamente drenado,?,?,?,?,?,?,15137,IIIC2,37,55,Areia com cascalho,Bruno-forte,7.5YR,5,6,?,?,?,?,?,?,?,?,?,?,Grãos simples,?,?,Solta,Solta,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,80,920,50,870,920,40,40,1,20,?,?,50,7.5,6.3,?,?,0.9,0.01,0.02,0.9,0,0,0.9,100,0,26,22,18,0.5,?,2,1.32,1.91,0.3,0.1,?,?,NEOSSOLO,NEOSSOLO QUARTZARÊNICO,NEOSSOLO QUARTZARÊNICO Órtico,NEOSSOLO QUARTZARÊNICO Órtico Típico
5613,?,?,?,A Proeminente,?,?,?,Moderadamente drenado,?,?,?,?,?,?,15135,IIC1,23,37,Areia-franca,Bruno-amarelado-escuro,10YR,4,4,?,?,?,?,?,Fraca,?,?,Pequena,?,Maciça que se desfaz,Blocos subangulares,?,Ligeiramente dura,Friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,60,940,60,800,860,60,80,0.75,40,?,?,50,7.3,6.1,0.9,0.1,?,0.02,0.02,1,0,0,1,100,0,36,30,14,0.6,?,2.04,1.57,3.34,0.9,0.2,?,?,NEOSSOLO,NEOSSOLO QUARTZARÊNICO,NEOSSOLO QUARTZARÊNICO Órtico,NEOSSOLO QUARTZARÊNICO Órtico Típico
5613,?,?,?,A Proeminente,?,?,?,Moderadamente drenado,?,?,?,?,?,?,15133,Ap,0,23,Franco-arenosa,Bruno-escuro,10YR,2,2,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Ondulada,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,60,940,50,600,650,170,180,0.94,120,?,?,33,6.3,5,3.4,0.3,?,0.09,0.03,3.8,1,1.3,6.1,62,21,81,71,25,1.6,?,1.94,1.58,4.46,7.1,0.9,?,?,NEOSSOLO,NEOSSOLO QUARTZARÊNICO,NEOSSOLO QUARTZARÊNICO Órtico,NEOSSOLO QUARTZARÊNICO Órtico Típico
10550,Distrófico,?,Tb,A Moderado,Latossólico,Argilosa,Argilosa,Acentuadamente drenado,?,?,?,?,?,?,36326,Bw3,142,210,Argila,?,2.5YR,4,8,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Macia,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,380,40,420,50,530,0.09,0,?,?,100,5.5,6,?,?,0.2,0.01,0.02,0.2,2.56,?,2.79,8,?,?,?,?,?,?,?,?,?,5.4,0.8,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,LATOSSOLO VERMELHO Distrófico Típico
10550,Distrófico,?,Tb,A Moderado,Latossólico,Argilosa,Argilosa,Acentuadamente drenado,?,?,?,?,?,?,36325,Bw2,94,142,Argila,?,10R,4,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Macia,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,370,40,410,80,510,0.16,0,2.66,1.07,100,5.4,5.5,?,?,0.44,0.02,0.11,0.6,3.57,?,14,4,?,?,?,?,?,?,?,?,?,6.2,0.8,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,LATOSSOLO VERMELHO Distrófico Típico
10550,Distrófico,?,Tb,A Moderado,Latossólico,Argilosa,Argilosa,Acentuadamente drenado,?,?,?,?,?,?,36321,Bw1,60,94,Argila,?,10R,4,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,370,50,420,60,520,0.12,0,2.66,1.06,100,5.2,5.1,?,?,0.48,0.02,0.12,0.6,4.25,?,4.87,13,?,?,?,?,?,?,?,?,?,7.7,0.9,2,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,LATOSSOLO VERMELHO Distrófico Típico
10550,Distrófico,?,Tb,A Moderado,Latossólico,Argilosa,Argilosa,Acentuadamente drenado,?,?,?,?,?,?,36320,BA,36,60,Argila,?,2.5YR,4,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,390,40,430,80,490,0.16,0,2.66,1.09,100,5,4.8,?,?,0.48,0.02,0.14,0.6,0.64,0.21,1.45,41,26,?,?,?,?,?,?,?,?,9.2,1,10,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,LATOSSOLO VERMELHO Distrófico Típico
10550,Distrófico,?,Tb,A Moderado,Latossólico,Argilosa,Argilosa,Acentuadamente drenado,?,?,?,?,?,?,36319,AB,15,36,Argila,?,2.5YR,3,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,390,50,440,90,470,0.19,20,2.62,1.04,96,5,4.4,?,?,0.26,0.02,0.02,0.3,11.44,0.46,12.2,2,61,?,?,?,?,?,?,?,?,13.1,1.2,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,LATOSSOLO VERMELHO Distrófico Típico
10550,Distrófico,?,Tb,A Moderado,Latossólico,Argilosa,Argilosa,Acentuadamente drenado,?,?,?,?,?,?,36314,A1,0,15,Argilo-arenosa,?,2.5YR,3,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,400,50,450,100,450,0.22,20,2.59,1.06,96,4.3,4.2,?,?,0.5,0.04,0.04,0.6,8.68,0.67,9.95,6,53,?,?,?,?,?,?,?,?,14.6,1.3,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,LATOSSOLO VERMELHO Distrófico Típico
12644,?,?,?,?,?,Média,Argilosa,Moderadamente drenado,?,?,?,?,?,?,42131,R,90,150,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CHERNOSSOLO,CHERNOSSOLO ARGILÚVICO,CHERNOSSOLO ARGILÚVICO Férricos,CHERNOSSOLO ARGILÚVICO Férricos Típico
12644,?,?,?,?,?,Média,Argilosa,Moderadamente drenado,?,?,?,?,?,?,42130,Bt,48,90,Franco-argilosa,Verde-acinzentado,5YR,3,3,?,?,?,?,Forte,?,?,Media,Grande,?,Blocos subangulares,?,?,Muito dura,Firme,Muito plástica,Ligeiramente pegajosa,Forte,Abundante,?,?,?,?,Ondulada,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,10,990,130,110,240,360,400,0.9,230,?,?,43,6.7,5.5,16.1,4,20.1,0.04,0.04,20.2,22.8,0,43,47,0,221,123,213,69.8,?,3.05,1.45,0.91,5.9,0.8,< 1,?,CHERNOSSOLO,CHERNOSSOLO ARGILÚVICO,CHERNOSSOLO ARGILÚVICO Férricos,CHERNOSSOLO ARGILÚVICO Férricos Típico
12644,?,?,?,?,?,Média,Argilosa,Moderadamente drenado,?,?,?,?,?,?,42129,AB,25,48,Franco-argilosa,Verde-acinzentado,5YR,3,2,?,?,?,?,Fraca,Fraca,?,Pequena,Pequena,?,Blocos subangulares,Granular,?,Macia,Friável,Muito plástica,Não pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,30,50,920,150,220,370,400,230,1.74,120,?,?,48,5.9,5,11.4,2,13.4,0.06,0.03,13.5,3.7,0,17.2,78,0,120,60,244,79.9,?,3.4,0.95,0.39,10.8,1.1,< 1,?,CHERNOSSOLO,CHERNOSSOLO ARGILÚVICO,CHERNOSSOLO ARGILÚVICO Férricos,CHERNOSSOLO ARGILÚVICO Férricos Típico
12644,?,?,?,?,?,Média,Argilosa,Moderadamente drenado,?,?,?,?,?,?,42128,Ap,0,25,Franco-arenosa,Verde-acinzentado,5YR,3,2,?,?,?,?,Fraca,?,?,Pequena,Media,?,Granular,?,?,Solta,Friável,Muito plástica,Não pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,10,990,160,260,420,400,180,2.22,60,?,?,67,5.9,5,10.9,2,12.9,0.08,0.03,13,5,0,18,72,0,112,53,245,79.9,?,3.59,0.91,0.34,16.5,1.5,< 1,?,CHERNOSSOLO,CHERNOSSOLO ARGILÚVICO,CHERNOSSOLO ARGILÚVICO Férricos,CHERNOSSOLO ARGILÚVICO Férricos Típico
12795,?,?,?,A Moderado,?,Argilosa,Muito argilosa,Bem drenado,?,?,?,?,?,?,42885,Bt3,126,200,Argila,?,2.5YR,5,8,?,?,?,?,Moderada a forte,?,?,Pequena a media,?,?,Blocos subangulares,Blocos angulares,?,?,Muito firme,Plástica,Ligeiramente pegajosa,Moderada,Comum,?,?,?,?,?,?,?,?,?,?,cinzento-rosado,Pouca,Distinto,Pequeno,10YR,6,8,0,0,1000,62,8,70,266,664,0.4,0,2.7,2.02,100,4.9,3.6,?,?,0.3,0.02,0.01,0.3,4.3,8.1,12.7,2,96,205,254,74,7.9,?,1.37,1.16,5.39,2.8,0.8,< 1,?,NITOSSOLO,NITOSSOLO HÁPLICO,NITOSSOLO HÁPLICO Alumínico,NITOSSOLO HÁPLICO Alumínico Típico
12795,?,?,?,A Moderado,?,Argilosa,Muito argilosa,Bem drenado,?,?,?,?,?,?,42884,Bt2,80,126,Argila,Vermelho-claro,5YR,5,8,?,?,?,?,Moderada a forte,?,?,Pequena a media,?,?,Blocos subangulares,Blocos angulares,?,?,Firme,Plástica,Ligeiramente pegajosa,Moderada,Comum,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,74,8,82,298,620,0.48,145,2.7,2.04,77,4.6,3.6,?,?,0.2,0.01,0.01,0.2,3.5,8.3,12,2,98,179,206,54,8.2,?,1.48,1.27,5.99,3.7,1,< 1,?,NITOSSOLO,NITOSSOLO HÁPLICO,NITOSSOLO HÁPLICO Alumínico,NITOSSOLO HÁPLICO Alumínico Típico
12795,?,?,?,A Moderado,?,Argilosa,Muito argilosa,Bem drenado,?,?,?,?,?,?,42883,Bt1,51,80,Argila,Vermelho-claro,5YR,4,6,?,?,?,?,Moderada,?,?,Media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Ligeiramente pegajosa,Moderada,Comum,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,97,10,107,293,600,0.49,580,2.67,2.06,3,4.5,3.5,?,?,0.3,0.02,0.01,0.3,4.2,8.6,13.1,2,97,188,201,57,8.3,?,1.59,1.35,5.54,6.7,1.2,< 1,?,NITOSSOLO,NITOSSOLO HÁPLICO,NITOSSOLO HÁPLICO Alumínico,NITOSSOLO HÁPLICO Alumínico Típico
12795,?,?,?,A Moderado,?,Argilosa,Muito argilosa,Bem drenado,?,?,?,?,?,?,42882,BA,29,51,Argila,Vermelho-acinzentado,5YR,4,3,?,?,?,?,Fraca a moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Friável,Plástica,Ligeiramente pegajosa,Fraca,Pouca,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,124,12,136,411,453,0.91,433,2.6,2.1,4,4.2,3.5,?,?,0.4,0.03,0.01,0.4,5.5,7.8,13.7,3,95,162,151,48,7.2,?,1.82,1.52,4.94,10.1,1.2,< 1,?,NITOSSOLO,NITOSSOLO HÁPLICO,NITOSSOLO HÁPLICO Alumínico,NITOSSOLO HÁPLICO Alumínico Típico
12795,?,?,?,A Moderado,?,Argilosa,Muito argilosa,Bem drenado,?,?,?,?,?,?,42881,AB,17,29,Argila,Cinzento-esverdeado-claro,7.5YR,4,3,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,?,Friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,128,12,140,407,453,0.9,412,2.6,1.09,9,4.2,3.5,?,?,0.3,0.04,0.01,0.3,6.3,7.6,14.2,2,96,149,147,42,7.8,?,1.72,1.46,5.5,11.6,1.5,< 1,?,NITOSSOLO,NITOSSOLO HÁPLICO,NITOSSOLO HÁPLICO Alumínico,NITOSSOLO HÁPLICO Alumínico Típico
12795,?,?,?,A Moderado,?,Argilosa,Muito argilosa,Bem drenado,?,?,?,?,?,?,42880,A,0,17,Argila,Cinzento-esverdeado,7.5YR,3,2,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,Granular,?,?,Muito friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,119,14,133,455,412,1.1,371,2.56,2.08,10,3.9,3.4,?,?,0.5,0.07,0.02,0.6,7.6,8.2,16.4,4,93,129,129,40,6.7,?,1.7,1.42,5.06,18.7,1.9,< 1,?,NITOSSOLO,NITOSSOLO HÁPLICO,NITOSSOLO HÁPLICO Alumínico,NITOSSOLO HÁPLICO Alumínico Típico
8351,Eutrófico,?,Ta,A Fraco,?,Arenosa cascalhenta,Arenosa cascalhenta,Acentuadamente drenado,?,?,?,?,?,?,25742,C,55,70,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,NEOSSOLO,NEOSSOLO LITÓLICO,NEOSSOLO LITÓLICO Eutrófico,NEOSSOLO LITÓLICO Eutrófico Típico
8351,Eutrófico,?,Ta,A Fraco,?,Arenosa cascalhenta,Arenosa cascalhenta,Acentuadamente drenado,?,?,?,?,?,?,25741,AC,34,55,Franco-arenosa cascalhenta,Cinzento-esverdeado-claro,10YR,5,3,Bruno-escuro,10YR,7,1,?,?,?,?,?,?,Maciça,?,?,Dura,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,280,720,210,420,630,270,100,2.7,90,?,?,10,5.6,3.9,2.3,1,3.3,0.21,0.09,3.6,2.2,0.2,6,60,5,105,65,30,4.3,?,2.75,2.12,3.4,5,0.5,2,?,NEOSSOLO,NEOSSOLO LITÓLICO,NEOSSOLO LITÓLICO Eutrófico,NEOSSOLO LITÓLICO Eutrófico Típico
8351,Eutrófico,?,Ta,A Fraco,?,Arenosa cascalhenta,Arenosa cascalhenta,Acentuadamente drenado,?,?,?,?,?,?,25740,A2,16,34,Franco-arenosa cascalhenta,Cinzento-azulado,10YR,5,2,Bruno-escuro,10YR,7,2,?,?,?,?,?,?,Maciça,?,?,Dura,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,290,710,200,480,680,210,110,1.91,100,?,?,9,5.7,3.5,3.6,1.7,5.3,0.1,0.15,5.5,0.9,0.5,6.9,80,8,122,71,43,5.8,?,2.92,2.11,2.59,2.5,0.3,2,?,NEOSSOLO,NEOSSOLO LITÓLICO,NEOSSOLO LITÓLICO Eutrófico,NEOSSOLO LITÓLICO Eutrófico Típico
8351,Eutrófico,?,Ta,A Fraco,?,Arenosa cascalhenta,Arenosa cascalhenta,Acentuadamente drenado,?,?,?,?,?,?,25739,A1,0,16,Franco-arenosa cascalhenta,Cinzento muito escuro,10YR,3,2,Cinzento-azulado,10YR,5,2,Fraca,?,?,Pequena,?,?,Granular,?,?,Dura,Friável,Ligeiramente plástica,Não pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,200,800,210,490,700,210,90,2.33,60,?,?,33,6,4.8,3.4,1.2,4.6,0.35,0.07,5,2.5,0,7.5,67,0,81,49,23,3.1,?,2.81,2.16,3.34,9.2,0.9,< 1,?,NEOSSOLO,NEOSSOLO LITÓLICO,NEOSSOLO LITÓLICO Eutrófico,NEOSSOLO LITÓLICO Eutrófico Típico
5530,Eutrófico,?,Ta,A Moderado,Incipiente,Argilosa,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,14895,C,40,50,Argilo-arenosa com cascalho,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Friável,?,?,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,62,938,441,3,444,148,408,0.36,290,?,?,29,6.6,?,?,?,30.7,102,?,31,?,0,33.42,93,0,0.9,0.93,1.7,?,?,1.65,0.76,547,3.4,?,?,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5530,Eutrófico,?,Ta,A Moderado,Incipiente,Argilosa,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,14892,BC,30,40,Argilo-arenosa com cascalho,Bruno,7.5YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Friável,?,?,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,21,979,413,2,415,169,416,0.41,300,?,?,28,6.6,?,?,?,25.9,62,?,26.1,?,0,28.01,93,0,0.85,0.97,1.76,?,?,1.49,0.69,0.55,3.4,?,?,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5530,Eutrófico,?,Ta,A Moderado,Incipiente,Argilosa,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,14891,Bi,20,30,Argilo-arenosa com cascalho,Bruno-avermelhado-escuro,5YR,3,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Friável,?,?,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,49,951,356,17,373,206,421,0.49,?,?,?,93.35,6.3,?,?,?,26.4,54,?,26.5,?,0,29.29,91,0,0.89,0.94,1.9,?,?,1.99,0.95,494,6.9,?,?,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5530,Eutrófico,?,Ta,A Moderado,Incipiente,Argilosa,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,14890,Ap,0,20,Argilo-siltosa com cascalho,Bruno-avermelhado-escuro,5YR,3,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Friável,?,?,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,25,975,269,2,271,309,420,0.74,?,?,?,93.57,5.4,?,?,?,22.4,66,?,22.6,?,0,27.46,82,0,1.37,1.17,2,?,?,1.99,0.95,585,12.1,?,?,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5876,?,?,?,A Moderado,?,Média,?,?,?,?,?,?,?,?,16309,Bi,25,50,Franco-arenosa,?,7.5YR,5,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,16,984,184,403,587,229,184,1.24,61,?,?,67,8.4,7.4,11.2,0.9,?,0.13,0.1,12.3,0,0,12.3,100,0,74,47,20,2.8,?,2.68,2.1,3.69,6.3,0.8,<1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Carbonático,CAMBISSOLO HÁPLICO Carbonático Típico
5876,?,?,?,A Moderado,?,Média,?,?,?,?,?,?,?,?,16307,A,0,15,Franco-arenosa,Bruno-amarelado-escuro,10YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,16,984,170,463,633,203,164,1.24,123,?,?,25,8.2,7.4,12,1,?,0.39,0.09,13.5,0,0,13.5,100,0,68,43,23,2.5,?,2.69,2,2.94,12.9,2.4,<1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Carbonático,CAMBISSOLO HÁPLICO Carbonático Típico
5870,?,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,16284,Bic2,115,140,Franco-argilo-arenosa cascalhenta,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,269,731,111,373,484,186,330,0.56,247,?,?,25,7.6,6.5,11.2,1.4,?,0.09,0.08,12.8,0,0,12.8,100,0,159,155,72,4.9,?,1.74,1.34,3.38,0.9,0.3,<1,0.8,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5870,?,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,16283,Bic1,86,115,Franco-argilo-arenosa cascalhenta,Amarelo-brunado,10YR,6,8,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,220,780,115,409,524,188,288,0.65,226,?,?,22,7.8,6.6,10.7,1,?,0.13,0.06,11.9,0,0,11.9,100,0,160,154,72,5.3,?,1.77,1.36,3.36,0.7,0.3,<1,0.38,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5870,?,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,16282,Bi,36,86,Franco-argilo-arenosa,Amarelo-brunado,10YR,6,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos angulares,Blocos subangulares,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,76,924,129,404,533,118,349,0.34,328,?,1.63,6,8.1,6.8,9.5,0.8,?,0.45,0.03,10.8,0,0,10.8,100,0,119,140,49,5.7,?,1.45,1.18,4.49,1.9,0.4,<1,0.28,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
5870,?,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,16281,BA,15,36,Franco-argilo-arenosa,Bruno-amarelado,10YR,5,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,35,965,127,346,473,220,307,0.72,266,?,?,13,7.6,6.2,7.6,1.1,?,0.42,0.01,9.1,0,0,9.1,100,0,139,130,49,6,?,1.82,1.46,4.17,2.7,0.5,<1,0.18,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Ta Eutrófico,CAMBISSOLO HÁPLICO Ta Eutrófico Típico
