Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
6379,epiálico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,18162,B1,34,56,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,4,Bruno-avermelhado-escuro,2.5YR,3,4,Fraca,?,?,Muito pequena a pequena,?,?,Granular,?,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,150,70,230,150,630,0.24,20,2.98,1.23,97,5.1,4.7,?,?,0.1,0.03,0.01,0.1,3.3,0,3.4,3,0,109,195,367,72.3,?,0.95,0.43,0.83,8.8,0.7,<1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
6379,epiálico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,18158,A3,14,34,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,4,Bruno-avermelhado-escuro,2.5YR,3,4,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,150,90,240,110,650,0.17,140,2.98,1.29,78,4.9,4.3,?,?,0.1,0.05,0.01,0.2,4,0.2,4.4,5,50,104,191,356,73.3,?,0.93,0.42,0.84,9.7,0.8,<1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
6379,epiálico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,18156,A1,0,14,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,4,Bruno-avermelhado-escuro,2.5YR,3,4,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Macia a ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,160,70,230,120,650,0.18,180,3.03,1.35,72,4.8,3.9,?,?,0.3,0.1,0.02,0.4,5.4,0.7,6.5,6,64,103,198,343,67.7,?,0.88,0.42,0.91,12.8,1,<1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
7767,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,23117,IIC,45,75,Franco-siltosa,Vermelho-amarelado,5YR,4,8,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Macia,Muito friável,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,50,950,240,30,270,610,120,5.08,9,?,?,25,6.4,3.7,7.4,12.4,19.8,0.07,0.21,20.1,0.4,0.5,21,96,2,24.6,14,8.4,1.11,?,2.99,2.16,2.62,2.3,0.3,1,?,LUVISSOLO,LUVISSOLO  CRÔMICO,LUVISSOLO CRÔMICO Órtico,?
7767,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,23116,IIB22t,25,45,Franco-argilosa,Vermelho-escuro,10R,3,6,Vermelho-escuro,2.5YR,3,6,Fraca,Moderada,?,Pequena a media,Pequena,?,Prismática,Estrutura composta,Blocos subangulares,Dura,Friável,Plástica,Pegajosa,Fraca,Pouca,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,30,970,190,30,220,460,320,1.44,21,?,?,34,6,4.4,6.5,7.9,14.4,0.08,0.15,14.6,1.2,0.2,16,91,1,24.5,16.7,9.2,1.03,?,2.49,1.85,2.85,3.6,0.5,< 1,?,LUVISSOLO,LUVISSOLO  CRÔMICO,LUVISSOLO CRÔMICO Órtico,?
7767,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,23110,B21t,12,25,Franco-argilosa,Bruno-avermelhado-escuro,2.5YR,3,4,Vermelho-escuro,2.5YR,3,6,Moderada,?,?,Pequena,?,?,Blocos subangulares,?,?,Dura,Friável,Plástica,Pegajosa,Fraca,Pouca,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,50,950,240,50,290,410,300,1.37,24,?,?,20,6.2,4.7,6.3,4.8,11.1,0.09,0.15,11.3,1.1,0,12.4,91,0,18.3,12.4,7.6,0.97,?,2.51,1.8,2.56,5,0.6,1,?,LUVISSOLO,LUVISSOLO  CRÔMICO,LUVISSOLO CRÔMICO Órtico,?
7767,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,23104,A1,0,12,Franca cascalhenta,Bruno-avermelhado-escuro,5YR,3,4,Bruno,7.5YR,4.5,4,?,?,?,?,?,?,Maciça,?,?,Muito dura,Friável,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,10,220,770,310,80,390,430,180,2.39,13,?,?,28,6.6,5.4,5.1,3.4,8.5,0.18,0.05,8.7,1.3,0,10,87,0,12.7,8.1,5.9,0.9,?,2.67,1.82,2.16,8.2,0.8,< 1,?,LUVISSOLO,LUVISSOLO  CRÔMICO,LUVISSOLO CRÔMICO Órtico,?
11366,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,37542,B22,110,160,Muito argilosa (argila pesada),?,2.5YR,3.5,6,?,?,?,?,?,Fraca,?,?,Muito pequena a pequena,?,Maciça porosa,Granular,?,?,Muito friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,70,60,130,90,780,0.12,0,?,?,100,5.5,5.6,?,?,0.1,0.02,0.01,0.1,2.5,0,2.6,4,0,212,275,122,18.6,?,1.31,1.02,3.54,6.3,0.5,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
11366,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,37541,B21,60,110,Muito argilosa (argila pesada),?,2.5YR,3.5,6,?,?,?,?,?,Fraca,?,?,Muito pequena a pequena,?,Maciça porosa,Granular,?,?,Muito friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,70,70,140,100,760,0.13,0,?,?,100,5.4,4.9,?,?,0.3,0.02,0.02,0.3,3.4,0,3.7,8,0,212,277,121,16.6,?,1.3,1.02,3.59,8.1,0.7,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
11366,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,37540,B1,30,60,Muito argilosa (argila pesada),?,2.5YR,4,7,?,?,?,?,?,Fraca,?,?,Muito pequena a pequena,?,Maciça porosa,Granular,?,?,Muito friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,70,70,140,110,750,0.15,20,?,?,97,5.4,4.7,?,?,0.3,0.03,0.01,0.3,3.9,0.1,4.3,7,25,211,276,121,16.6,?,1.3,1.02,3.58,9.9,0.7,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
11366,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,37539,A3,15,30,Muito argilosa (argila pesada),?,2.5YR,4,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,?,Friável,?,Pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,70,70,140,120,740,0.16,310,?,?,58,5.4,4.3,?,?,0.4,0.06,0.01,0.5,5.3,0.5,6.3,8,50,210,272,118,15.8,?,1.31,1.03,3.62,16,1.1,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
11366,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,37537,A1,0,15,Muito argilosa (argila pesada),Vermelho-acinzentado,2.5YR,4,5,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,?,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,70,70,140,160,700,0.23,270,?,?,61,5.2,4.2,?,?,0.7,0.1,0.02,0.8,6.9,0.9,8.6,9,53,198,264,115,14.6,?,1.27,1,3.6,20.7,1.5,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
6645,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19196,BC,153,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6645,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19195,B3t,113,153,Argila,Vermelho-escuro-acinzentado,10R,3,4,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Friável,Ligeiramente plástica,Pegajosa,Fraca,Comum,?,?,?,?,Ondulada,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,250,40,290,200,510,?,?,2.66,1.11,?,5,4.5,3.8,1.7,?,0.07,0.09,5.7,3.3,0.2,9.2,63,?,168,193,205,?,?,1.48,0.88,?,2,0.4,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6645,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19194,B23t,78,113,Muito argilosa (argila pesada),Bruno-avermelhado-escuro,2.5YR,3,4,?,?,?,?,Moderada a forte,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Ligeiramente plástica,Pegajosa,Moderada,Comum,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,230,50,280,120,600,?,?,2.7,1.16,?,5.2,4.5,3.5,1.3,?,0.06,0.03,4.9,4.3,0.3,9.5,52,?,183,196,194,?,?,1.57,0.97,?,2.6,0.4,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6645,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19193,B22t,41,78,Muito argilosa (argila pesada),Bruno-avermelhado-escuro,2.5YR,3,4,?,?,?,?,Moderada a forte,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Muito pegajosa,Moderada,Comum,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,170,60,230,170,600,?,?,2.59,1.16,?,5,4.4,3.3,1.2,?,0.09,0.07,4.7,4.3,0.3,9.3,51,?,191,196,188,?,?,1.65,1.02,?,3.2,0.4,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6645,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19192,B21t,10,41,Muito argilosa (argila pesada),Bruno-avermelhado-escuro,2.5YR,3,4,?,?,?,?,Moderada a forte,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Muito pegajosa,Moderada,Comum,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,190,60,250,150,600,?,?,2.56,1.15,?,6,5.2,4.3,2.6,?,0.18,0.05,7.1,2.6,0.1,9.8,72,?,183,196,183,?,?,1.58,0.99,?,4.4,0.4,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6645,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19191,A1,0,10,Argila,Bruno-avermelhado-escuro,2.5YR,3,3,Vermelho-escuro-acinzentado,10R,3,3,Forte,?,?,Grande,?,?,Granular,?,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,210,90,300,290,410,?,?,2.66,1.38,?,6.2,5.6,6.9,3.5,?,0.8,0.06,11.3,2.2,0.2,13.7,83,?,171,158,191,?,?,1.83,1.03,?,11.6,1,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23884,C,95,110,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,260,740,200,340,540,300,160,1.88,0,?,?,100,5.7,3.9,2.8,3.3,6.1,0.07,0.15,6.3,1.7,0.7,8.7,72,10,141,108,33,1.6,?,2.22,1.86,5.14,2.8,0.5,2,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23883,BCt,80,95,Franco-arenosa cascalhenta,Bruno-forte,6.5YR,5,6,Amarelo-avermelhado,6.5YR,6,8,?,?,?,?,?,?,Maciça,?,?,Dura,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,200,800,190,320,510,260,230,1.13,0,?,?,100,5.7,3.9,3.2,3.6,6.8,0.08,0.14,7,2,0.6,9.6,73,8,177,133,46,2.8,?,2.26,1.85,4.54,2.2,0.6,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23882,Bt2,65,80,Franco-argilo-arenosa cascalhenta,Vermelho-amarelado,4YR,4,8,Vermelho-amarelado,4YR,5,6,Fraca,?,?,Media,?,?,Blocos subangulares,?,?,Muito dura,Muito friável,Plástica,Pegajosa,Moderada,Comum,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,140,860,160,350,510,240,250,0.96,0,?,?,100,5.7,4,3.5,3.3,6.8,0.09,0.14,7,2.1,0.5,9.6,73,7,183,138,46,2.9,?,2.25,1.86,4.71,2.5,0.5,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23881,Bt1,50,65,Franco-argilo-arenosa cascalhenta,Bruno-avermelhado-escuro,5YR,3,4,Bruno-avermelhado,5YR,4,4,Moderada,?,?,Pequena,?,?,Blocos subangulares,?,?,Muito dura,Muito friável,Plástica,Pegajosa,Moderada,Comum,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,160,840,190,340,530,240,230,1.04,210,?,?,9,6,4.1,2.9,2.5,5.4,0.11,0.11,5.6,2.2,0.4,8.2,68,7,144,108,40,3.4,?,2.27,1.83,4.24,3.2,0.5,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23880,BAt,38,50,Franco-arenosa com cascalho,Bruno-escuro,6.5YR,3,2,Bruno,6.5YR,5,4,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,Muito dura,Friável,Plástica,Pegajosa,Fraca,Pouca,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,90,910,200,360,560,260,180,1.44,140,?,?,22,6,4.2,2.4,1.7,4.1,0.11,0.11,4.3,2.5,0.2,7,61,4,108,83,30,3.1,?,2.21,1.8,4.34,3.9,0.6,2,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23879,AB,25,38,Franco-arenosa com cascalho,Bruno-escuro,7.5YR,3,2,Bruno,7.5YR,5,4,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,100,900,200,390,590,250,160,1.56,100,?,?,38,5.6,4.5,2.7,1.6,4.3,0.13,0.19,4.6,2.4,0.1,7.1,65,2,94,68,28,2.7,?,2.35,1.86,3.81,4.6,0.6,3,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
7951,Eutrófico,?,Ta,A Proeminente,Textural,Arenosa com cascalho,Média cascalhenta,Fortemente drenado,?,?,?,?,?,?,23878,A,0,25,Franco-arenosa com cascalho,Bruno-acinzentado muito escuro,10YR,3,2,Bruno-acinzentado,10YR,5,2,Moderada,?,?,Media,?,?,Granular,?,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,90,910,210,420,630,230,140,1.64,100,?,?,29,5.9,4.8,3.7,1.4,5.1,0.21,0.1,5.4,3.1,0,8.5,64,0,74,56,24,2.3,?,2.25,1.76,3.66,9,1,1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
13723,Distrófico,?,Tb,A Moderado,?,?,Muito argilosa,Acentuadamente drenado,?,?,?,?,?,?,45954,Bw,27,100,Muito argilosa (argila pesada),?,10R,3,6,?,?,?,?,?,?,?,Muito pequena,?,?,Granular,?,?,Macia,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,0,230,230,70,700,0.1,290,2.23,1.03,59,5.2,5.1,0.2,?,?,0.02,0.01,?,?,0.1,?,?,?,128,347,143,3,?,0.63,0.5,3.81,8.1,?,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
13723,Distrófico,?,Tb,A Moderado,?,?,Muito argilosa,Acentuadamente drenado,?,?,?,?,?,?,45953,AB,12,27,Muito argilosa (argila pesada),?,2.5YR,3,6,?,2.5YR,4,6,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Macia,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,0,240,240,40,720,0.06,330,2.19,1.05,54,5.1,4.5,0.3,0.3,0.6,0.02,0.01,0.6,?,0.5,?,?,45,128,325,141,2.8,?,0.67,0.52,3.62,14,?,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
13723,Distrófico,?,Tb,A Moderado,?,?,Muito argilosa,Acentuadamente drenado,?,?,?,?,?,?,45952,A,0,12,Muito argilosa (argila pesada),?,2.5YR,3,6,Vermelho-claro,5YR,4,6,Fraca,Fraca,?,Pequena,Media,?,Granular,Blocos subangulares,?,Ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,0,270,270,50,680,0.07,280,2.38,1.06,59,5.2,4.4,0.3,?,?,0.05,0.01,?,?,0.7,?,?,?,130,338,140,2.7,?,0.65,0.52,3.79,18.4,?,?,?,LATOSSOLO,LATOSSOLO VERMELHO,LATOSSOLO VERMELHO Distrófico,?
9069,Eutrófico,?,?,?,?,Média com cascalho,?,Moderadamente drenado,Sim,?,?,?,?,?,28538,IICn,130,150,Franco-arenosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,110,620,270,300,250,550,300,150,2,0,?,?,100,5.9,4.9,1.8,1.3,3.1,0.18,0.15,3.4,?,?,4.1,83,?,157,119,30,?,?,2.24,1.93,6.23,1,0.3,4,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Eutrófico,?
9069,Eutrófico,?,?,?,?,Média com cascalho,?,Moderadamente drenado,Sim,?,?,?,?,?,28537,B3cn,108,130,Franco-argilo-arenoso m. cascalhenta,Cinzento,10YR,7,6,?,?,?,?,?,?,?,Muito pequena a pequena,?,?,Granular,Maciça porosa,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Ondulada,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,130,870,310,290,600,240,160,1.5,0,?,?,100,5.7,4.9,1.5,0.9,2.4,0.13,0.1,2.6,?,?,3.6,72,?,145,115,24,?,?,2.14,1.89,7.52,1.2,0.3,3,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Eutrófico,?
9069,Eutrófico,?,?,?,?,Média com cascalho,?,Moderadamente drenado,Sim,?,?,?,?,?,28536,B23,78,108,Franco-arenosa com cascalho,Rosado,7.5YR,7,7,Cinzento,10YR,7.5,6,?,?,?,Pequena,?,?,Granular,Maciça porosa,?,Ligeiramente dura,Friável,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,Ondulada,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,100,900,260,270,530,260,210,1.24,0,?,?,100,5.2,4.4,1.2,1,2.2,0.17,0.1,2.5,?,?,3.8,66,?,154,121,27,?,?,2.16,1.89,7.04,1.3,0.3,3,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Eutrófico,?
9069,Eutrófico,?,?,?,?,Média com cascalho,?,Moderadamente drenado,Sim,?,?,?,?,?,28535,B22,35,78,Franco-argilo-arenosa com cascalho,Rosado,5YR,6,7,Rosado,7.5YR,7,6,?,?,?,Pequena,?,?,Granular,Maciça porosa,?,Dura,Friável,Ligeiramente plástica,Pegajosa,?,?,?,?,?,?,Ondulada,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,70,930,280,310,590,160,250,0.64,20,?,?,92,5,4.2,1.1,0.3,1.4,0.31,0.1,1.8,?,?,3.2,56,?,129,106,23,?,?,2.07,1.82,7.24,1.4,0.3,3,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Eutrófico,?
9069,Eutrófico,?,?,?,?,Média com cascalho,?,Moderadamente drenado,Sim,?,?,?,?,?,28534,B1,15,35,Franco-argilo-arenosa,Rosado,7.5YR,5.5,6,Rosado,7.5YR,7.5,6,?,?,?,Pequena,?,?,Granular,Maciça porosa,?,Ligeiramente dura,Friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Ondulada,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,30,970,400,320,720,80,200,0.4,100,?,?,50,5.1,4.1,1,0.4,1.4,0.3,0.1,1.8,?,?,4.2,61,?,88,71,16,?,?,2.11,1.84,6.97,2.1,0.4,3,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Eutrófico,?
9069,Eutrófico,?,?,?,?,Média com cascalho,?,Moderadamente drenado,Sim,?,?,?,?,?,28533,A1,0,15,Franco-arenosa,Preto-avermelhado,7.5YR,5,5,Cinzento-oliváceo,10YR,7,5,Fraca,?,?,Muito pequena a pequena,?,?,Granular,?,?,Ligeiramente dura,Friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,30,970,380,400,780,100,120,0.83,60,?,?,50,5.7,4.8,1.7,0.4,2.1,0.29,0.1,2.5,?,?,4.2,60,?,60,49,12,?,?,2.08,1.8,6.41,6.3,0.6,2,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Eutrófico,?
