Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
11457,Eutrófico,?,Ta,A Moderado,?,Argilosa,?,Bem drenado,Sim,?,?,?,?,?,37644,(B2),70,110,Argila,Vermelho-claro,5YR,5,6,Vermelho-claro,5YR,5,6,Fraca,?,?,Pequena,?,?,Blocos subangulares,Maciça,?,Macia,Muito friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,30,970,120,120,240,290,470,0.62,320,?,?,32,7.5,6.4,16.4,0.3,16.7,0.12,0.02,16.8,0,0,16.8,100,0,248,200,86,4.1,?,2.11,1.65,3.65,4.6,0.9,< 1,?,CAMBISSOLO,?,?,?
11457,Eutrófico,?,Ta,A Moderado,?,Argilosa,?,Bem drenado,Sim,?,?,?,?,?,37643,(B1),30,70,Argila,Vermelho-claro,5YR,4,6,Vermelho-claro,5YR,5,8,Fraca,?,?,Pequena,?,?,Blocos subangulares,Maciça,?,Macia,Muito friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,40,960,110,120,230,200,570,0.35,380,?,?,33,6.7,5.5,14.5,0.3,14.8,0.08,0.02,14.9,1.7,0,16.6,90,0,261,224,84,5.1,?,1.98,1.6,4.19,4.9,0.9,< 1,?,CAMBISSOLO,?,?,?
11457,Eutrófico,?,Ta,A Moderado,?,Argilosa,?,Bem drenado,Sim,?,?,?,?,?,37642,A3,10,30,Argila,Vermelho-claro,5YR,4,6,Preto-avermelhado,7.5YR,5,6,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,40,960,110,130,240,220,540,0.41,350,?,?,35,6.5,5.7,14.4,1.3,15.7,0.33,0.02,16,2.5,0,18.5,86,0,242,201,77,4.8,?,2.05,1.65,4.1,18.3,1.5,< 1,?,CAMBISSOLO,?,?,?
11457,Eutrófico,?,Ta,A Moderado,?,Argilosa,?,Bem drenado,Sim,?,?,?,?,?,37641,A1,0,10,Argila,Verde-acinzentado,5YR,3,4,Cinzento-esverdeado-claro,7.5YR,4,4,Moderada,?,?,Pequena,?,?,Blocos subangulares,?,?,Dura,Firme a friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,20,980,200,150,350,210,440,0.48,290,?,?,34,6.3,5.7,15.2,2.1,17.3,0.57,0.01,17.9,2.8,0,20.7,86,0,213,171,81,4.6,?,2.12,1.63,3.31,33.1,2.3,< 1,?,CAMBISSOLO,?,?,?
7985,?,?,?,A Fraco,?,Média,?,Bem drenado,?,?,?,?,?,?,24099,B23,150,180,Franco-argilo-arenosa,Vermelho-amarelado,5YR,5,8,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,10,990,190,420,610,100,290,0.34,0,?,?,100,5.2,4,?,?,0.1,0.02,0.04,0.2,1.1,1.2,2.5,8,86,11.9,10.8,4.5,0.36,?,1.87,1.48,3.77,3.1,0.9,2,?,NITOSSOLO,?,?,?
7985,?,?,?,A Fraco,?,Média,?,Bem drenado,?,?,?,?,?,?,24098,B22,100,150,Franco-argilo-arenosa,Vermelho-amarelado,5YR,5,7,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,10,990,210,410,620,90,290,0.31,0,?,?,100,5,4,?,?,0.1,0.01,0.01,0.1,1.4,1.4,2.9,3,93,10.2,9.6,3.8,0.32,?,1.81,1.44,3.97,3.2,1,< 1,?,NITOSSOLO,?,?,?
7985,?,?,?,A Fraco,?,Média,?,Bem drenado,?,?,?,?,?,?,24096,B21,60,100,Franco-argilo-arenosa,Bruno-forte,7.5YR,5,8,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,?,Friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,10,990,210,400,610,100,290,0.34,12,?,?,59,4.6,3.9,?,?,0.1,0.01,0.01,0.1,1.9,1.6,3.6,3,94,11.4,10.5,4.1,0.37,?,1.85,1.48,4.02,5.6,1,< 1,?,NITOSSOLO,?,?,?
7985,?,?,?,A Fraco,?,Média,?,Bem drenado,?,?,?,?,?,?,24095,B1,30,60,Franco-argilo-arenosa,Bruno-forte,7.5YR,5,7,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,Grãos simples,?,?,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,200,420,620,110,270,0.41,22,?,?,19,4.1,3.8,?,?,0.1,0.03,0.01,0.1,3,2.3,5.4,2,96,10.1,9.7,3.8,0.35,?,1.89,1.51,4.01,9.8,1.3,< 1,?,NITOSSOLO,?,?,?
7985,?,?,?,A Fraco,?,Média,?,Bem drenado,?,?,?,?,?,?,24091,A3,10,30,Franco-arenosa,Bruno-forte,7.5YR,5,6,?,?,?,?,?,?,?,?,?,?,Grãos simples,?,?,?,Solta,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,230,490,720,80,200,0.4,14,?,?,30,3.8,3.2,?,?,0.1,0.06,0.02,0.2,3.8,2.4,6.4,3,92,7.1,6,2.3,0.26,?,2.01,1.62,4.1,11.6,1.4,< 1,?,NITOSSOLO,?,?,?
7985,?,?,?,A Fraco,?,Média,?,Bem drenado,?,?,?,?,?,?,24090,A1,0,10,Franco-arenosa,Bruno,7.5YR,4,4,?,?,?,?,?,?,?,?,?,?,Grãos simples,?,?,?,Solta,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,210,560,770,90,140,0.64,10,?,?,29,3.8,3.2,?,?,0.9,0.11,0.03,1,7.9,2.5,11.4,9,71,4.8,4,1.5,0.18,?,2.04,1.65,4.19,18.4,2.1,< 1,?,NITOSSOLO,?,?,?
12152,Distrófico,?,Tb,?,?,Arenosa-areia-franca,?,Mal drenado,?,?,?,?,?,?,40105,IIC2g,40,70,Areia-franca,Bruno-claro,2.5Y,6,0,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Extremamente dura,Friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,510,340,850,20,130,0.15,60,2.64,1.67,54,5,3.9,?,?,0.2,0.02,0.02,0.2,1.1,0.3,1.6,13,60,80,52,3,3.2,?,2.62,2.52,27.21,1.5,0.2,1,?,GLEISSOLO,?,?,?
12152,Distrófico,?,Tb,?,?,Arenosa-areia-franca,?,Mal drenado,?,?,?,?,?,?,40104,IIC1g,15,40,Areia-franca,Bruno-escuro,2.5Y,7,0,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Extremamente dura,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,560,280,840,30,130,0.23,60,2.64,1.67,54,4.4,3.9,?,?,0.2,0.03,0.07,0.3,1.7,0.4,2.4,13,57,69,46,2,3.1,?,2.55,2.48,36.11,2.9,0.4,3,?,GLEISSOLO,?,?,?
12152,Distrófico,?,Tb,?,?,Arenosa-areia-franca,?,Mal drenado,?,?,?,?,?,?,40103,A1,0,15,Areia-franca,Bruno-amarelado-claro,10YR,3,1,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,520,300,820,70,110,0.64,40,2.6,1.64,64,4.9,3.8,?,?,0.2,0.05,0.07,0.3,6.6,1.2,8.1,4,80,73,30,1,1.8,?,4.14,4.05,47.1,25.7,1.5,< 1,?,GLEISSOLO,?,?,?
7178,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,21116,C,105,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CAMBISSOLO,?,?,?
7178,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,21115,(B3),85,105,Franca,Vermelho-amarelado,5YR,4,8,?,?,?,?,Fraca a moderada,?,?,Muito pequena a pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,40,960,150,280,430,320,250,1.28,160,?,?,36,6,4.7,8,2.8,?,0.12,0.08,11,1.4,0,12.4,89,0,148,103,58,4.2,?,2.44,1.8,2.78,4.1,0.8,1,?,CAMBISSOLO,?,?,?
7178,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,21114,(B2),35,85,Franca,Vermelho-amarelado,5YR,4,8,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,30,970,150,270,420,310,270,1.15,210,?,?,22,6.2,4.7,7.6,2.6,?,0.13,0.07,10.4,1.9,0,12.3,85,0,141,100,57,4.4,?,2.4,1.76,2.75,5.6,0.8,1,?,CAMBISSOLO,?,?,?
7178,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,21113,(B1),20,35,Franca,Bruno-avermelhado-escuro,5YR,3,4,?,?,?,?,Fraca a moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Ligeiramente dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,30,970,150,290,460,310,250,1.24,160,?,?,36,6.2,5,8.9,2.1,?,0.16,0.08,11.2,2.3,0,13.5,83,0,131,93,50,4.1,?,2.39,1.78,2.91,10.2,1.2,1,?,CAMBISSOLO,?,?,?
7178,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,21112,A,0,20,Franca,Bruno-avermelhado-escuro,5YR,3,4,Bruno-avermelhado,5YR,4,4,Fraca a moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,70,930,150,280,430,340,230,1.48,150,?,?,35,6.2,5.5,9.3,1.7,?,0.27,0.07,11.3,1.8,0,13.1,86,0,115,82,55,3.7,?,2.38,1.67,2.34,15.5,1.9,1,?,CAMBISSOLO,?,?,?
7175,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,21100,(B2),55,70,Argila,Bruno,7.5YR,4,2,?,?,?,?,Moderada a forte,?,?,Muito pequena a pequena,?,?,Blocos subangulares,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,20,980,10,20,30,380,590,0.64,490,?,?,17,6.6,5.4,13.7,2.8,?,0.16,0.1,16.8,1.9,0,18.7,90,0,242,192,86,3.1,?,2.14,1.67,3.5,7.4,1.6,1,?,CAMBISSOLO,?,?,?
7175,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,21099,(B1),32,55,Argila,Bruno,7.5YR,4,2,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,10,990,20,40,60,480,460,1.04,390,?,?,15,6.3,5.3,13.4,1.1,?,0.2,0.13,14.8,63.1,0,17.9,83,0,205,156,76,2.7,?,2.23,1.71,3.22,10.4,2.7,1,?,CAMBISSOLO,?,?,?
7175,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,21098,A3,10,32,Argila,Bruno-escuro,9YR,3,3,Bruno,9YR,5,3,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,20,980,20,40,60,470,470,1,430,?,?,9,6.6,5.4,12.8,1.8,?,0.17,0.1,14.6,2,0,16.9,88,0,218,166,75,2.8,?,2.23,1.73,3.47,14.9,2.8,1,?,CAMBISSOLO,?,?,?
7175,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,21097,A1,0,10,Argila,Bruno-escuro,10YR,3,3,Bruno,10YR,5,3,Moderada,?,?,Media,?,?,Blocos subangulares,?,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,70,930,20,90,110,480,410,1.17,270,?,?,34,5.9,5.2,13,2.2,?,0.51,0.11,15.8,3.9,0,19.7,80,0,197,146,83,2.4,?,2.29,1.68,2.76,22.8,3.5,1,?,CAMBISSOLO,?,?,?
?,Álico,Caráter alumínico,Tb,A Moderado,Textural,Argilosa,Muito argilosa,Moderadamente drenado,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ARGISSOLO,?,?,?
9813,?,?,?,?,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,31152,C2,26,70,Argilo-arenosa,Cinzento-brunado-claro,2.5Y,5,6,?,?,?,?,Moderada,Forte,?,Grande,?,?,Prismática,Blocos angulares,?,Extremamente dura,Extremamente firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,40,960,220,300,520,100,380,0.26,310,?,?,18,7,5.8,24.1,3.7,27.8,0.13,0.24,28.2,0,0,28.2,100,0,202,117,63,6.1,?,2.94,2.18,2.92,2.5,0.3,< 1,?,VERTISSOLO,?,?,?
9813,?,?,?,?,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,31151,C1,11,26,Argilo-arenosa,Cinzento-brunado-claro,2.5Y,5,6,?,?,?,?,Forte,?,?,Grande,?,?,Blocos angulares,?,?,Extremamente dura,Extremamente firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,vermelho-claro:vermelho-claro,Comum:Comum,Proeminente:Proeminente,Médio:Médio,5YR:5YR,05:04,08:08,0,30,970,230,290,520,110,370,0.3,300,?,?,19,6.6,5.5,23.5,2,25.5,0.18,0.19,25.9,0.7,0,26.6,97,0,195,107,59,6.1,?,3.1,2.29,2.85,3.4,0.3,< 1,?,VERTISSOLO,?,?,?
9813,?,?,?,?,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,31150,A1,0,11,Franco-argilo-arenosa,Cinzento-esverdeado,10YR,3,3,Cinzento-oliváceo-escuro,10YR,5,4,Moderada,?,?,Media a grande,?,?,Blocos subangulares,Blocos angulares,?,Extremamente dura,Muito firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,60,940,300,340,640,100,260,0.38,210,?,?,19,6,5.2,13.9,3.3,17.2,0.44,0.12,17.8,1,0,18.8,95,0,137,83,55,4.7,?,2.81,1.97,2.37,6,0.6,< 1,?,VERTISSOLO,?,?,?
12287,Eutrófico,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,40617,A,0,20,Muito argilosa (argila pesada),?,2.5YR,3,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,?,?,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,60,120,180,230,590,0.39,310,?,?,47,5.9,5.3,4.89,0.95,5.84,0.05,0.28,6.2,3.65,0,9.85,63,0,195.1,185.2,240.5,?,?,1.79,0.98,1.21,20.3,2.2,3,?,ARGISSOLO,?,?,?
12999,?,?,?,?,?,?,?,Muito mal drenado,?,?,?,?,?,?,43869,3Cg,95,120,Areia,Amarelo-brunado,5BG,5,1,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,20,930,950,10,40,0.25,0,?,?,100,3.2,3,0.2,0.3,0.5,0.03,0.05,0.6,2.1,0.7,3.4,18,54,18,8,5,1.1,?,3.82,2.74,2.51,2.5,0.1,1,?,ARGISSOLO,?,?,?
12999,?,?,?,?,?,?,?,Muito mal drenado,?,?,?,?,?,?,43868,2CAg,40,95,Argila,Branco,5B,4,1,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Plana,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,190,50,240,300,460,0.65,0,?,?,100,3.2,3,5.5,4.7,10.2,0.1,5.39,15.7,17.6,4.5,37.8,42,22,204,116,42,7.4,?,2.99,2.43,4.34,43.6,1.3,14,?,ARGISSOLO,?,?,?
12999,?,?,?,?,?,?,?,Muito mal drenado,?,?,?,?,?,?,43867,A,0,40,Franca,Cinzento muito escuro,2.5Y,3,2,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,230,250,480,300,220,1.36,170,?,?,23,5.5,5.3,2.8,11.1,13.9,0.9,7.2,22,7.6,0,29.6,74,0,90,52,13,5.1,?,2.94,2.54,6.28,73,4,24,?,ARGISSOLO,?,?,?
13432,Eutrófico,?,Ta,?,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,45375,Bt,20,65,Argila,Cinzento-avermelhado-escuro,2.5Y,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Abundante,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PLANOSSOLO,?,?,?
13432,Eutrófico,?,Ta,?,?,?,?,Imperfeitamente drenado,?,?,?,?,?,?,45374,A,0,20,Franco-argilo-arenosa cascalhenta,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PLANOSSOLO,?,?,?
10163,Distrófico,?,?,?,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,32871,B3,110,170,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CAMBISSOLO,?,?,?
10163,Distrófico,?,?,?,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,32859,B2,40,100,Argilo-siltosa,Vermelho-claro,4YR,5,8,?,?,?,?,Moderada,?,?,Media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,300,700,60,60,120,410,470,0.87,0,?,?,100,4.4,3.5,0.05,0.04,0.09,0.03,0.02,0.1,2.79,4.8,7.69,1,98,?,?,?,?,?,?,?,?,5.4,0.6,< 1,?,CAMBISSOLO,?,?,?
10163,Distrófico,?,?,?,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,32858,B1,20,40,Argilo-siltosa,Vermelho-claro,5YR,5,8,?,?,?,?,Moderada,?,?,Media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,80,920,70,60,130,460,410,1.12,50,?,?,88,4,3.6,0.17,0.12,0.29,0.04,0.02,0.3,3.61,4.8,8.71,3,94,?,?,?,?,?,?,?,?,7.2,0.8,< 1,?,CAMBISSOLO,?,?,?
10163,Distrófico,?,?,?,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,32857,A3,8,20,Franco-argilo-siltosa,Vermelho-claro,5YR,5,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Granular,Blocos subangulares,?,?,Firme,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,120,880,70,60,130,490,380,1.29,240,?,?,37,3.9,3.5,0.25,0.43,0.68,0.07,0.03,0.8,4.44,4.8,10.04,8,86,?,?,?,?,?,?,?,?,9.4,1.1,< 1,?,CAMBISSOLO,?,?,?
10163,Distrófico,?,?,?,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,32855,A1,0,8,Franco-argilo-siltosa,Preto-avermelhado,7.5YR,5,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,?,Muito friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,70,930,70,90,160,470,370,1.27,20,?,?,95,3.7,3.2,0.2,0.36,0.56,0.26,0.03,0.9,9.78,5.4,16.08,6,86,?,?,?,?,?,?,?,?,25.5,1.8,< 1,?,CAMBISSOLO,?,?,?
10023,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,32187,IIIC2,160,230,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,200,140,340,360,300,1.2,10,?,?,97,5.7,3.9,8.2,1.5,9.7,0.18,0.02,9.9,2.7,6.6,19.2,52,40,316,215,246,24.9,?,2.5,1.44,1.37,2,0.5,< 1,?,LATOSSOLO,?,?,?
10023,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,32186,IIICI,110,160,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,170,140,310,310,380,0.82,0,?,?,100,5.8,4.1,3.4,0.6,4,0.18,0.03,4.2,3.9,2.1,10.2,41,33,274,211,281,27.5,?,2.21,1.19,1.18,2.2,0.7,< 1,?,LATOSSOLO,?,?,?
10023,Distrófico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,32185,IIIB3,82,110,Argila,?,10R,3,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,Maciça porosa que se desfaz,?,Macia,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Ondulada,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,20,980,110,100,210,230,560,0.41,0,?,?,100,5.6,4.4,2.4,0.4,2.8,0.08,0.02,2.9,3.7,0.7,7.3,40,19,248,227,288,29.8,?,1.86,1.03,1.24,3.3,0.6,< 1,?,LATOSSOLO,?,?,?
