Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
13406,?,?,Tb,A Moderado,?,?,?,Acentuadamente drenado,?,?,?,?,?,?,45280,A,0,23,Muito argilosa (argila pesada),Verde-acinzentado,2.5YR,3,4,?,?,?,?,Fraca,Fraca,?,Pequena,Pequena,?,Granular,Blocos subangulares,?,?,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.1,4.4,?,?,0.4,0.1,0.03,0.5,?,0.4,?,?,44,62,264,133,6.5,?,0.4,0.3,3.12,14.8,?,?,?,LATOSSOLO,LATOSSOLO AMARELO,?,?
11584,Álico,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,37966,B3/C,94,105,Franco-arenosa com cascalho,?,?,?,?,?,?,?,?,Fraca,Fraca,?,Pequena,Pequena,?,Blocos subangulares,Granular,?,Ligeiramente dura a dura,Friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,Preto-avermelhado:Oliva-escuro,7.5YR:2.5YR,05:08,06:02,?,?,?,?,?,?,?,0,109,891,420,168,588,237,175,1.35,64,?,?,63,5.2,4.3,0.32,0.22,0.54,0.14,0.03,0.7,1.52,0.9,3.12,22,56,?,?,?,?,?,?,?,?,2,0.3,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
11584,Álico,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,37965,(B)2,56,94,Franco-arenosa cascalhenta,Cinzento-oliváceo-escuro,10YR,5,6,?,?,?,?,Moderada,Moderada,?,Media,Grande,?,Blocos subangulares,Blocos subangulares,?,?,Firme,Plástica,Pegajosa,Fraca,Pouca,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,279,721,325,171,496,243,261,0.93,141,?,?,46,5.2,4.3,0.3,0.18,0.48,0.12,0.03,0.6,1.67,1.4,3.67,16,70,?,?,?,?,?,?,?,?,4,0.4,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
11584,Álico,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,37964,(B)1,38,56,Franco-argilo-arenoso m. cascalhenta,Cinzento-oliváceo-escuro,10YR,5,4,?,?,?,?,Moderada,Moderada,Moderada,Pequena,Media,Pequena a media,Blocos subangulares,Blocos subangulares,Blocos angulares,Dura,Firme a friável,Plástica,Pegajosa,?,?,?,?,?,?,Ondulada,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,599,401,305,202,507,244,249,0.98,136,?,?,45,5.1,4.3,0.3,0.19,0.49,0.1,0.03,0.6,1.74,1.2,3.54,17,67,?,?,?,?,?,?,?,?,6,0.6,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
11584,Álico,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,37963,A3,22,38,Franco-argilo-arenoso m. cascalhenta,Cinzento-esverdeado-claro,10YR,5,3,Cinzento-oliváceo-escuro,10YR,5,4,Fraca a moderada,?,?,Pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,638,362,347,181,528,260,212,1.23,99,?,?,53,4.9,4.2,0.23,0.18,0.41,0.08,0.04,0.5,2.18,1,3.68,14,67,?,?,?,?,?,?,?,?,9,0.8,1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
11584,Álico,?,?,A Moderado,?,Média cascalhenta,?,Bem drenado,?,?,?,?,?,?,37962,A1,0,22,Franco-arenosa cascalhenta,Cinzento-avermelhado-escuro,10YR,4,2,Bruno-claro,10YR,6,1,Fraca a moderada,?,?,Pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,490,510,407,175,582,232,186,1.25,99,?,?,47,4.6,4.2,0.3,0.2,0.5,0.22,0.04,0.8,3.15,0.8,4.75,17,50,?,?,?,?,?,?,?,?,16,1.2,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
12460,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,?,?,?,?,?,?,41372,C3,110,150,Argilo-siltosa,Cinzento-oliváceo-claro,10YR,4,4,?,?,?,?,?,Fraca,?,?,Muito pequena,?,Maciça porosa que se desfaz,Blocos subangulares,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,cinzento-esverdeado-claro,Abundante,Distinto,Médio a grande,7.5YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,4.9,4,2.3,0.8,3.1,0.09,0.08,3.3,3.4,1,7.7,43,23,191,143,70,2.1,?,2.27,1.73,3.21,6.6,1,1,?,NEOSSOLO,NEOSSOLO FLÚVICO,?,?
12460,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,?,?,?,?,?,?,41371,C2,45,110,Argilo-siltosa,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Fraca,?,?,Pequena,Muito pequena,?,Blocos subangulares,?,?,?,Firme a friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,cinzento-oliváceo-claro,Abundante,Distinto,Médio a grande,10YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,5.1,4.1,3.1,0.9,4,0.1,0.07,4.2,4.6,0.6,9.4,45,13,191,147,69,2.2,?,2.21,1.7,3.34,7.2,1.1,< 1,?,NEOSSOLO,NEOSSOLO FLÚVICO,?,?
12460,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,?,?,?,?,?,?,41370,C1,17,45,Argilo-siltosa,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,Ligeiramente dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,cinzento-oliváceo-claro,Pouca,Distinto,Pequeno a médio,10YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,5.3,4.4,4.7,1.3,6,0.14,0.07,6.2,4.8,0.2,11.2,55,3,186,146,66,2,?,2.17,1.68,3.47,10.8,1.4,< 1,?,NEOSSOLO,NEOSSOLO FLÚVICO,?,?
12460,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,?,?,?,?,?,?,41369,A3,7,17,Franco-argilo-siltosa,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Fraca,?,?,Pequena,?,?,Blocos subangulares,?,?,Macia a ligeiramente dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.7,4.7,5.8,1.5,7.3,0.19,0.05,7.5,4.4,0,11.9,63,0,184,141,63,1.9,?,2.22,1.73,3.51,13.8,1.4,< 1,?,NEOSSOLO,NEOSSOLO FLÚVICO,?,?
12460,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,?,?,?,?,?,?,41368,A1p,0,7,Argilo-siltosa,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Fraca,Fraca,?,Pequena,Media,?,Granular,Blocos subangulares,?,Macia a ligeiramente dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,5,6.6,1.8,8.4,0.43,0.07,8.9,3.7,0,12.6,71,0,190,145,63,1.9,?,2.23,1.74,3.61,15.8,1.5,< 1,?,NEOSSOLO,NEOSSOLO FLÚVICO,?,?
5462,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,14586,C,80,150,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,960,210,110,320,340,340,1,210,?,?,38,7.1,6,6.9,2.7,?,0.75,0.39,10.7,2.2,0,12.9,83,0,280,214,238,38.4,?,2.22,1.3,1.41,3.5,0.5,3,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
5462,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,14584,Bi,25,80,Franco-argilosa,Bruno-avermelhado-escuro,2.5YR,3,5,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,10,50,940,200,110,310,320,370,0.86,330,?,?,11,6,5.2,8.3,0.2,?,0.43,0.31,9.2,3.9,0,13.1,70,0,216,158,305,59.8,?,2.32,1.04,0.81,7.8,1.1,2,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
5462,Eutrófico,?,Ta,A Chernozêmico,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,14583,Ap,0,25,?,Vermelho-escuro-acinzentado,2.5YR,3,2.5,?,?,?,?,Forte,?,?,Muito pequena,?,?,Granular,?,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,50,950,170,120,290,340,370,0.92,310,?,?,16,6.2,5.6,15.5,1.5,?,0.81,0.46,18.3,4.4,0,22.7,81,0,200,152,262,57,?,2.24,1.07,0.91,26,2.4,2,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,?,?
10516,Álico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,34493,B22,110,170,Muito argilosa (argila pesada),Vermelho-claro,5YR,5,8,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos angulares,Blocos subangulares,?,?,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,90,130,220,70,710,0.1,0,?,?,100,5,4.3,0.03,0.01,0.04,0.01,0.02,0.1,1.21,0.6,1.91,5,86,219,232.1,89.8,?,?,1.6,1.29,4.06,2.9,0.2,1,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,?,?
10516,Álico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,34492,B21,60,110,Muito argilosa (argila pesada),Preto-avermelhado,8YR,5,8,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,90,140,230,90,680,0.13,0,?,?,100,4.5,4.1,0.02,0.01,0.03,0.01,0.02,0.1,1.18,0.8,2.08,5,89,199.7,219.3,83.8,?,?,1.55,1.24,4.11,3.4,0.3,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,?,?
10516,Álico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,34490,B1,30,60,Muito argilosa (argila pesada),Cinzento-oliváceo-escuro,9YR,5,9,?,?,?,?,Fraca,?,?,Muito pequena a pequena,?,?,Granular,Blocos subangulares,?,?,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,90,150,240,80,680,0.12,0,?,?,100,4.5,4,0.04,0.01,0.05,0.01,0.03,0.1,1.97,1,3.07,3,91,156.3,206.6,79.8,?,?,1.29,1.03,4.06,5.7,0.5,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,?,?
10516,Álico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,34489,A3,10,30,Muito argilosa (argila pesada),Cinzento-oliváceo-escuro,10YR,5,8,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Granular,Grãos simples,?,?,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,100,180,280,80,640,0.13,0,?,?,100,4,3.7,0.06,0.03,0.09,0.03,0.02,0.1,1.9,1.4,3.4,3,93,166,201.5,76.8,?,?,1.4,1.13,4.12,6.7,0.6,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,?,?
10516,Álico,?,?,A Moderado,?,Muito argilosa,?,Bem drenado,?,?,?,?,?,?,34488,A1,0,10,Argila,Cinzento-oliváceo-escuro,10YR,5,8,?,?,?,?,Fraca,?,?,Muito pequena a pequena,?,?,Granular,Grãos simples,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,120,240,360,100,540,0.19,0,?,?,100,3.9,3.5,0.12,0.08,0.2,0.06,0.02,0.3,3.31,1.8,5.41,6,86,161.1,163.2,67.9,?,?,1.68,1.33,3.77,11.3,0.9,< 1,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,?,?
7690,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,22765,B3t,60,90,Argila com cascalho,Vermelho,10R,4,6,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,80,920,130,290,420,180,400,0.45,2,?,?,95,5.6,4.8,2.6,1,3.6,0.09,0.08,3.8,1.4,0.1,5.3,72,3,19.8,16,3.5,0.43,?,2.1,1.85,7.18,3.3,0.5,2,?,NITOSSOLO,NITOSSOLO VERMELHO,?,?
7690,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,22762,B2t,30,60,Argila com cascalho,Vermelho-escuro,2.5YR,3,6,Vermelho,2.5YR,4,6,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Muito plástica,Pegajosa,Fraca,Pouca,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,50,950,130,240,370,180,450,0.4,33,?,?,27,5.3,4.4,2.5,1.1,3.6,0.12,0.07,3.8,1.9,0.3,6,63,7,19.6,15.7,3.3,0.43,?,2.12,1.87,7.47,6,0.7,1,?,NITOSSOLO,NITOSSOLO VERMELHO,?,?
7690,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,22751,B1t,12,30,Franco-argilo-arenosa com cascalho,Bruno-avermelhado-escuro,5YR,3,4,Bruno-avermelhado,5YR,5,4,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,Dura,Friável,Plástica,Pegajosa,Fraca,Pouca,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,50,950,180,320,500,210,290,0.72,24,?,?,17,5.5,4.5,1,0.9,1.9,0.36,0.09,3.3,2.3,0.2,5.8,57,6,12.7,10.3,2.3,0.32,?,2.1,1.83,7.03,10.1,0.8,2,?,NITOSSOLO,NITOSSOLO VERMELHO,?,?
7690,?,?,?,?,?,?,?,Bem drenado,?,?,?,?,?,?,22750,A1,0,12,Franco-arenosa,Bruno-escuro,10YR,3,3,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,Granular,?,Dura,Friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,60,940,210,390,600,220,180,1.22,14,?,?,22,5.9,5.4,3.8,1.2,5,0.42,0.14,5.6,2.9,0.1,8.6,65,2,8.4,6.5,1.8,0.25,?,2.2,1.87,5.67,28,1.7,2,?,NITOSSOLO,NITOSSOLO VERMELHO,?,?
11801,Álico,?,Tb,A Moderado,?,Média,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,38684,B22g,125,150,Argilo-arenosa,Bruno-claro,N,6,0,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Dura,Friável,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,preto-avermelhado,Comum,Proeminente,Grande,7.5YR,5,8,0,10,990,136,410,546,60,394,0.15,219,?,?,44,4.5,3.9,?,?,0.6,0.02,0.07,0.7,2.8,2,5.5,13,74,102,81,28,12.4,?,2.14,1.75,4.54,3.4,0.4,1,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,?,?
11801,Álico,?,Tb,A Moderado,?,Média,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,38683,B21g,65,125,Franco-argilo-arenosa,Bruno-escuro,N,7,0,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,preto-avermelhado,Abundante,Proeminente,Médio,7.5YR,5,6,0,10,990,144,485,629,94,277,0.34,193,?,?,30,4.4,3.7,?,?,0.4,0.02,0.03,0.5,2.1,2.7,5.3,9,84,148,118,34,12.5,?,2.13,1.8,5.45,1.9,0.3,< 1,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,?,?
11801,Álico,?,Tb,A Moderado,?,Média,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,38681,A2g,35,65,Franco-arenosa,Bruno-claro,5Y,6,1,Bruno-claro,10YR,6,1,?,?,?,?,?,?,Maciça,?,?,Macia,Muito friável,Ligeiramente plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,173,598,771,132,97,1.36,41,?,?,58,4.7,3.9,?,?,0.2,0.01,0.03,0.2,1.5,0.7,2.4,8,78,44,30,6,4.7,?,2.49,2.21,7.85,2.6,0.3,1,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,?,?
11801,Álico,?,Tb,A Moderado,?,Média,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,38680,A12,5,35,Franco-arenosa,Cinzento muito escuro,10YR,3,2,Bruno-claro,10YR,6,1,Moderada,Moderada,?,Media,Grande,?,Granular,Granular,?,Macia,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,186,566,752,156,92,1.7,36,?,?,61,4.7,3.8,?,?,0.2,0.04,0.04,0.3,2.2,1,3.5,9,77,39,30,5,4.3,?,2.21,2,9.42,6.7,0.5,1,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,?,?
11801,Álico,?,Tb,A Moderado,?,Média,Argilosa,Imperfeitamente drenado,?,?,?,?,?,?,38679,A11,0,5,Areia-franca,Bruno-amarelado-escuro,10YR,4,1,Bruno-claro,10YR,6,1,Fraca,?,?,Media,?,?,Granular,?,?,Solta,Solta,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,106,733,839,100,61,1.64,23,?,?,62,4.9,3.8,?,?,0.5,0.05,0.04,0.6,2.5,0.5,3.6,17,45,25,19,6,2.8,?,2.24,1.86,4.97,6.8,0.5,1,?,PLANOSSOLO,PLANOSSOLO HÁPLICO,?,?
6608,Álico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,19038,B22,140,210,Muito argilosa (argila pesada),Vermelho-escuro,10R,3,6,?,?,?,?,Forte,?,?,Ultrapequena,?,?,Granular,?,?,?,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,10,10,20,130,850,0.15,0,?,?,100,5.1,4.3,?,?,0.5,0.05,0.05,0.6,4,1.6,6.2,10,73,273,289,207,22.4,?,1.61,1.1,2.19,4.3,0.4,?,?,LATOSSOLO,LATOSSOLO VERMELHO,?,?
6608,Álico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,19036,B21,100,140,Muito argilosa (argila pesada),Vermelho-escuro,10R,3,6,?,?,?,?,Forte,?,?,Ultrapequena,?,?,Granular,?,?,?,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,10,10,20,110,570,0.19,0,?,?,100,5.1,4.2,?,?,0.7,0.06,0.05,0.8,4.1,1.9,6.8,12,70,283,291,207,22.5,?,1.65,1.14,2.2,5.6,0.4,?,?,LATOSSOLO,LATOSSOLO VERMELHO,?,?
6608,Álico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,19035,B1,55,100,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,5,?,?,?,?,Forte,?,?,Ultrapequena,?,?,Granular,?,?,?,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,10,10,20,110,870,0.13,0,?,?,100,5.1,4.2,0.4,0.6,?,0.05,0.04,1.1,4.6,2.3,8,14,68,279,282,214,22.5,?,1.65,1.13,2.07,7.3,0.6,?,?,LATOSSOLO,LATOSSOLO VERMELHO,?,?
6608,Álico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,19034,A3,30,55,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,4,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,?,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,10,10,20,120,860,0.14,0,?,?,100,5,4,0.9,1.2,?,0.1,0.06,2.3,6.4,2.9,11.6,20,57,279,285,198,22,?,1.66,1.16,2.29,12.6,1.2,?,?,LATOSSOLO,LATOSSOLO VERMELHO,?,?
6608,Álico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,19033,A1,0,30,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,3.5,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,?,?,?,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,10,10,20,160,820,0.2,440,?,?,46,5.2,4,1.9,1.6,?,0.19,0.05,3.7,9.9,2.4,16,23,39,282,305,129,21.3,?,1.57,1.24,3.71,26.5,2.7,?,?,LATOSSOLO,LATOSSOLO VERMELHO,?,?
6608,Álico,?,?,A Moderado,?,Argilosa,?,Acentuadamente drenado,?,?,?,?,?,?,19032,O2,4,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,LATOSSOLO,LATOSSOLO VERMELHO,?,?
11001,Álico,?,Tb,A Moderado,?,Arenosa,Média,Imperfeitamente drenado,?,?,?,?,?,?,36465,B22pl,85,160,Franca,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,Vermelho-escuro:Rosado:Vermelho-claro,7.5:7.5YR:5YR,06:06:05,:8:8,?,?,?,?,?,?,?,0,0,1000,398,42,440,304,256,1.19,44,?,?,83,5.6,4.2,0.67,0.3,0.97,0.02,0.02,1,4.08,1,6.08,16,50,?,?,?,?,?,?,?,?,1,0.3,< 1,?,PLINTOSSOLO,PLINTOSSOLO ARGILÚVICO,?,?
11001,Álico,?,Tb,A Moderado,?,Arenosa,Média,Imperfeitamente drenado,?,?,?,?,?,?,36464,B21pl,55,85,Franco-argilosa,Bruno-claro,10YR,6,1,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,vermelho-amarelado,Comum,Proeminente,Pequeno a médio,2.5YR,7,4,0,0,1000,373,35,408,306,286,1.07,69,?,?,76,5.4,4.2,0.4,0.67,1.07,0.03,0.02,1.1,5.41,1.1,7.61,14,50,?,?,?,?,?,?,?,?,3,0.4,< 1,?,PLINTOSSOLO,PLINTOSSOLO ARGILÚVICO,?,?
