Arquivo,solo,conceitos,cultura,culturaClasse1,animal,tecnologia,tecnologiaClasse,regiao,uf
A_5078.2010061500000.txt,?,'agricultura familiar',coentro,horticolas,abelha,organicos,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,bucha,'culturas agricolas',abelha,organico,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,bucha,'culturas agricolas',abelha,organico,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,bucha,'culturas agricolas',abelha,organicos,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,bucha,'culturas agricolas',abelha,organicos,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,coentro,horticolas,abelha,organico,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,coentro,horticolas,abelha,organico,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,coentro,horticolas,abelha,organicos,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,ciencia,coentro,horticolas,abelha,organicos,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,trabalho,bucha,'culturas agricolas',abelha,organico,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,trabalho,bucha,'culturas agricolas',abelha,organico,'sistemas de producao',SE,MG
A_5078.2010061500000.txt,?,trabalho,bucha,'culturas agricolas',abelha,organicos,'sistemas de producao',SE,MG
A_2275.2007061500000.txt,argissolo,'agricultura tradicional',oregano,'plantas medicinais e aromaticas',?,'cobertura vegetal',ecologia,SE,MG
A_2275.2007061500000.txt,argissolo,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,'cobertura vegetal',ecologia,SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',fumo,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',fumo,'culturas agricolas',?,agroecossistema,ecologia,SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',banana,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',banana,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',banana,'culturas agricolas',?,agroecossistema,ecologia,SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'meio ambiente',cafe,?,?,agroecossistema,ecologia,SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',fumo,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',fumo,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',fumo,'culturas agricolas',?,agroecossistema,ecologia,SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',banana,'culturas agricolas',?,agroecossistema,ecologia,SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_6209.2007061500000.txt,?,'agricultura familiar',cafe,?,?,agroecossistema,ecologia,SE,MG
A_6209.2007061500000.txt,?,'desenvolvimento rural sustentavel',fumo,'culturas agricolas',?,agroecossistema,'sistemas de producao',SE,MG
A_1281.2003061500000.txt,latossolo,trabalho,cafe,?,?,manejo,solo,SE,MG
A_1281.2003061500000.txt,latossolo,trabalho,cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_1281.2003061500000.txt,latossolo,trabalho,cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_1281.2003061500000.txt,latossolo,trabalho,cafe,?,?,agroecossistema,ecologia,SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,alface,horticolas,?,organico,'sistemas de producao',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,alface,horticolas,?,organico,'sistemas de producao',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,alface,horticolas,?,drenagem,'engenharia agricola',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,alface,horticolas,?,adubacao,solo,SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,alface,horticolas,?,organicos,'sistemas de producao',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,alface,horticolas,?,organicos,'sistemas de producao',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,'pepino ','culturas agricolas',?,organico,'sistemas de producao',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,'pepino ','culturas agricolas',?,organico,'sistemas de producao',SE,MG
A_5521.2002061500000.txt,neossolo,trabalho,'pepino ','culturas agricolas',?,drenagem,'engenharia agricola',SE,MG
A_2923.2013061500000.txt,?,'agricultura familiar',pimenta,horticolas,?,?,?,SE,MG
A_2923.2013061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,?,?,SE,MG
A_2923.2013061500000.txt,?,'agricultura familiar',pimentao,horticolas,?,?,?,SE,MG
A_4646.1984061500000.txt,?,trabalho,?,?,?,?,?,SE,MG
A_1552.2011061500000.txt,argissolo,trabalho,crotalaria,'adubos verdes',suino,organico,'sistemas de producao',SE,MG
A_1552.2011061500000.txt,argissolo,trabalho,crotalaria,'adubos verdes',suino,organico,'sistemas de producao',SE,MG
A_1552.2011061500000.txt,argissolo,trabalho,crotalaria,'adubos verdes',suino,organico,'sistemas de producao',SE,SP
A_1552.2011061500000.txt,argissolo,trabalho,crotalaria,'adubos verdes',suino,organico,'sistemas de producao',SE,SP
A_3963.2016061500000.txt,?,?,?,?,peixe,?,?,SE,MG
A_5405.2001061500000.txt,?,trabalho,coentro,horticolas,?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,coentro,horticolas,?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,coentro,horticolas,?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,limao,?,?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,limao,?,?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,limao,?,?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,limao,?,?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,laranja,'arboreas frutiferas',?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,laranja,'arboreas frutiferas',?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,laranja,'arboreas frutiferas',?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,laranja,'arboreas frutiferas',?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,tomate,horticolas,?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,tomate,horticolas,?,organico,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,tomate,horticolas,?,organicos,'sistemas de producao',SE,SP
A_5405.2001061500000.txt,?,trabalho,tomate,horticolas,?,organicos,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',pimenta,horticolas,suino,manejo,solo,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',pimenta,horticolas,suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',pimenta,horticolas,suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',batata,horticolas,suino,'transicao agroecologica',ecologia,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',batata,horticolas,suino,manejo,solo,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',batata,horticolas,suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',batata,horticolas,suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',suino,'transicao agroecologica',ecologia,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',suino,manejo,solo,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',mandioca,'culturas agricolas',suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',cenoura,horticolas,suino,'transicao agroecologica',ecologia,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',cenoura,horticolas,suino,manejo,solo,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',cenoura,horticolas,suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',cenoura,horticolas,suino,safs,'sistemas de producao',SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',milho,'culturas agricolas',suino,'transicao agroecologica',ecologia,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',milho,'culturas agricolas',suino,manejo,solo,SE,SP
A_1707.2011061500000.txt,?,'meio ambiente',milho,'culturas agricolas',suino,safs,'sistemas de producao',SE,SP
A_1077.2010061500000.txt,?,'agricultura familiar',cacau,'culturas agricolas',?,?,?,SE,MG
A_1291.2010061500000.txt,?,'agricultura familiar',cupuacu,'arboreas frutiferas',?,?,?,SE,MG
A_1291.2010061500000.txt,?,trabalho,cupuacu,'arboreas frutiferas',?,?,?,SE,MG
A_261.2002061500000.txt,latossolo,trabalho,cafe,?,?,drenagem,'engenharia agricola',SE,MG
A_261.2002061500000.txt,latossolo,trabalho,cafe,?,?,manejo,solo,SE,MG
A_261.2002061500000.txt,latossolo,trabalho,cafe,?,?,'manejo da cultura',?,SE,MG
A_261.2002061500000.txt,latossolo,trabalho,cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_261.2002061500000.txt,latossolo,trabalho,cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_261.2002061500000.txt,latossolo,trabalho,cafe,?,?,agroecossistema,ecologia,SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,geoprocessamento,geotecnologias,SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,drenagem,'engenharia agricola',SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,manejo,solo,SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,'manejo da cultura',?,SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,agroecossistema,'sistemas de producao',SE,MG
A_261.2002061500000.txt,cambissolo,trabalho,cafe,?,?,agroecossistema,ecologia,SE,MG
A_5473.1984061500000.txt,?,trabalho,?,?,?,?,?,SE,MG
A_6037.2011061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,manejo,solo,SE,RJ
A_6037.2011061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,manejo,solo,SE,MG
A_6037.2011061500000.txt,?,trabalho,mandioca,'culturas agricolas',?,manejo,solo,SE,SP
A_6037.2011061500000.txt,?,trabalho,alho,?,?,manejo,solo,SE,RJ
A_6037.2011061500000.txt,?,trabalho,alho,?,?,manejo,solo,SE,MG
A_6037.2011061500000.txt,?,trabalho,alho,?,?,manejo,solo,SE,SP
A_6037.2011061500000.txt,?,trabalho,leucena,'arboreas adubacaoverde e massa verde',?,manejo,solo,SE,RJ
A_6037.2011061500000.txt,?,trabalho,leucena,'arboreas adubacaoverde e massa verde',?,manejo,solo,SE,MG
A_6037.2011061500000.txt,?,trabalho,leucena,'arboreas adubacaoverde e massa verde',?,manejo,solo,SE,SP
A_3924.2008061500000.txt,?,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,organico,'sistemas de producao',SE,MG
A_3924.2008061500000.txt,?,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,organico,'sistemas de producao',SE,MG
A_3924.2008061500000.txt,?,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,'manejo do solo',?,SE,MG
A_3924.2008061500000.txt,?,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,manejo,solo,SE,MG
A_3924.2008061500000.txt,?,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,organicos,'sistemas de producao',SE,MG
A_3924.2008061500000.txt,?,'agricultura familiar',oregano,'plantas medicinais e aromaticas',?,organicos,'sistemas de producao',SE,MG
A_3924.2008061500000.txt,?,trabalho,oregano,'plantas medicinais e aromaticas',?,organico,'sistemas de producao',SE,MG
A_3924.2008061500000.txt,?,trabalho,oregano,'plantas medicinais e aromaticas',?,organico,'sistemas de producao',SE,MG
A_3924.2008061500000.txt,?,trabalho,oregano,'plantas medicinais e aromaticas',?,'manejo do solo',?,SE,MG
A_5305.1977061500000.txt,?,trabalho,?,?,?,?,?,SE,SP
A_3018.1985061500000.txt,?,'sistemas integrados',mandioca,'culturas agricolas',?,'manejo do solo',?,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',mandioca,'culturas agricolas',?,manejo,solo,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',arroz,'culturas agricolas',?,'manejo do solo',?,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',arroz,'culturas agricolas',?,manejo,solo,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',milho,'culturas agricolas',?,'manejo do solo',?,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',milho,'culturas agricolas',?,manejo,solo,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',feijao,'culturas agricolas',?,'manejo do solo',?,SE,MG
A_3018.1985061500000.txt,?,'sistemas integrados',feijao,'culturas agricolas',?,manejo,solo,SE,MG
A_5479.2002061500000.txt,?,trabalho,?,?,gado,?,?,SE,RJ
A_2354.2015061500000.txt,?,?,palmeira,'arboreas madeira semente produtos',?,manejo,solo,SE,MG
A_2443.2014061500000.txt,?,?,?,?,?,'producao organica',planta,SE,RJ
A_2443.2014061500000.txt,?,?,?,?,?,'producao organica','sistemas de producao',SE,RJ
A_2855.2013061500000.txt,?,trabalho,?,?,?,?,?,SE,MG
A_820.2014061500000.txt,?,'agricultura familiar',?,?,?,?,?,SE,RJ
A_820.2014061500000.txt,?,'agricultura familiar',?,?,?,?,?,SE,MG
A_820.2014061500000.txt,?,trabalho,?,?,?,?,?,SE,RJ
A_820.2014061500000.txt,?,trabalho,?,?,?,?,?,SE,MG
A_5760.1988061500000.txt,latossolo,?,araca,?,gado,?,?,SE,MG
A_5760.1988061500000.txt,latossolo,?,araca,?,abelha,?,?,SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'manejo de irrigacao',planta,SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'manejo de irrigacao','engenharia agricola',SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organico,'sistemas de producao',SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,organico,'sistemas de producao',SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'adubacao organica',solo,SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'adubacao organica',planta,SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,manejo,solo,SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,adubacao,solo,SE,MG
A_6323.2010061500000.txt,argissolo,'meio ambiente',figueira,'arboreas madeira semente produtos',aves,'manejo da cultura',?,SE,MG
A_4831.2009061500000.txt,?,trabalho,?,?,?,manejo,solo,SE,MG
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'transicao agroecologica',ecologia,SE,ES
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'transicao agroecologica',ecologia,SE,MG
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,manejo,solo,SE,ES
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,manejo,solo,SE,MG
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,adubacao,solo,SE,ES
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,adubacao,solo,SE,MG
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'sementes crioulas',solo,SE,ES
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,'sementes crioulas',solo,SE,MG
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,safs,'sistemas de producao',SE,ES
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,safs,'sistemas de producao',SE,ES
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,safs,'sistemas de producao',SE,MG
A_896.2010061500000.txt,?,'meio ambiente',batata,horticolas,gado,safs,'sistemas de producao',SE,MG
A_4011.2014061500000.txt,?,'agricultura familiar',?,?,?,manejo,solo,SE,MG
A_4011.2014061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,'sistemas de producao',SE,MG
A_4011.2014061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,'sistemas de producao',SE,MG
A_4011.2014061500000.txt,?,'agricultura familiar',?,?,?,agroecossistema,ecologia,SE,MG
A_4539.2007061500000.txt,?,?,arruda,'plantas medicinais e aromaticas',?,?,?,SE,MG
